,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,alpha_s,delta_path_loss,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling High Band (K),alpha_s low band,alpha_s high band
1512,15120.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,7238.613307455369,251.62812391058932,251.62812391058932,0.0004997611673450517,0.0017657378279122026
1513,15130.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,7163.926482020172,251.62812392145145,251.62812392145145,0.0004997611673450517,0.0017657378279122026
1514,15140.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,7090.039910764158,251.62812393191868,251.62812393191868,0.0004997611673450517,0.0017657378279122026
1515,15150.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,7016.944998404088,251.62812394200546,251.62812394200546,0.0004997611673450517,0.0017657378279122026
1516,15160.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6944.633242202343,251.62812395172568,251.62812395172568,0.0004997611673450517,0.0017657378279122026
1517,15170.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6873.096230967976,251.62812396109263,251.62812396109263,0.0004997611673450517,0.0017657378279122026
1518,15180.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6802.325644068648,251.62812397011925,251.62812397011925,0.0004997611673450517,0.0017657378279122026
1519,15190.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6732.313250453191,251.62812397881785,251.62812397881785,0.0004997611673450517,0.0017657378279122026
1520,15200.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6663.050907684793,251.6281239872004,251.6281239872004,0.0004997611673450517,0.0017657378279122026
1521,15210.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6594.53056098462,251.62812399527851,251.62812399527851,0.0004997611673450517,0.0017657378279122026
1522,15220.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6526.744242285789,251.6281240030632,251.6281240030632,0.0004997611673450517,0.0017657378279122026
1523,15230.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6459.684069297579,251.62812401056507,251.62812401056507,0.0004997611673450517,0.0017657378279122026
1524,15240.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6393.342244579769,251.62812401779453,251.62812401779453,0.0004997611673450517,0.0017657378279122026
1525,15250.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6327.711054626986,251.62812402476143,251.62812402476143,0.0004997611673450517,0.0017657378279122026
1526,15260.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6262.7828689629505,251.62812403147544,251.62812403147544,0.0004997611673450517,0.0017657378279122026
1527,15270.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6198.550139244543,251.62812403794555,251.62812403794555,0.0004997611673450517,0.0017657378279122026
1528,15280.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6135.005398375549,251.62812404418082,251.62812404418082,0.0004997611673450517,0.0017657378279122026
1529,15290.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6072.1412596299715,251.62812405018968,251.62812405018968,0.0004997611673450517,0.0017657378279122026
1530,15300.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,6009.950415784867,251.62812405598046,251.62812405598046,0.0004997611673450517,0.0017657378279122026
1531,15310.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5948.425638262529,251.62812406156107,251.62812406156107,0.0004997611673450517,0.0017657378279122026
1532,15320.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5887.559776281967,251.62812406693917,251.62812406693917,0.0004997611673450517,0.0017657378279122026
1533,15330.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5827.3457560195575,251.62812407212206,251.62812407212206,0.0004997611673450517,0.0017657378279122026
1534,15340.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5767.77657977877,251.62812407711687,251.62812407711687,0.0004997611673450517,0.0017657378279122026
1535,15350.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5708.845325168873,251.62812408193048,251.62812408193048,0.0004997611673450517,0.0017657378279122026
1536,15360.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5650.545144292539,251.62812408656941,251.62812408656941,0.0004997611673450517,0.0017657378279122026
1537,15370.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5592.869262942207,251.6281240910401,251.6281240910401,0.0004997611673450517,0.0017657378279122026
1538,15380.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5535.81097980517,251.6281240953486,251.6281240953486,0.0004997611673450517,0.0017657378279122026
1539,15390.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5479.363665677218,251.6281240995008,251.6281240995008,0.0004997611673450517,0.0017657378279122026
1540,15400.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5423.5207626848205,251.62812410350244,251.62812410350244,0.0004997611673450517,0.0017657378279122026
1541,15410.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5368.275783515711,251.6281241073589,251.6281241073589,0.0004997611673450517,0.0017657378279122026
1542,15420.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5313.622310657778,251.62812411107555,251.62812411107555,0.0004997611673450517,0.0017657378279122026
1543,15430.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5259.553995646203,251.62812411465745,251.62812411465745,0.0004997611673450517,0.0017657378279122026
1544,15440.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5206.06455831872,251.62812411810947,251.62812411810947,0.0004997611673450517,0.0017657378279122026
1545,15450.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5153.147786078957,251.62812412143634,251.62812412143634,0.0004997611673450517,0.0017657378279122026
1546,15460.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5100.797533167713,251.62812412464262,251.62812412464262,0.0004997611673450517,0.0017657378279122026
1547,15470.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,5049.007719942124,251.6281241277327,251.6281241277327,0.0004997611673450517,0.0017657378279122026
1548,15480.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4997.77233216263,251.6281241307107,251.6281241307107,0.0004997611673450517,0.0017657378279122026
1549,15490.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4947.085420287651,251.62812413358083,251.62812413358083,0.0004997611673450517,0.0017657378279122026
1550,15500.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4896.941098775866,251.62812413634697,251.62812413634697,0.0004997611673450517,0.0017657378279122026
1551,15510.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4847.333545396065,251.6281241390128,251.6281241390128,0.0004997611673450517,0.0017657378279122026
1552,15520.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4798.257000544446,251.62812414158208,251.62812414158208,0.0004997611673450517,0.0017657378279122026
1553,15530.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4749.705766569291,251.62812414405826,251.62812414405826,0.0004997611673450517,0.0017657378279122026
1554,15540.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4701.674207102949,251.6281241464448,251.6281241464448,0.0004997611673450517,0.0017657378279122026
1555,15550.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4654.156746401035,251.6281241487448,251.6281241487448,0.0004997611673450517,0.0017657378279122026
1556,15560.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4607.147868688775,251.62812415096153,251.62812415096153,0.0004997611673450517,0.0017657378279122026
1557,15570.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4560.642117514415,251.62812415309793,251.62812415309793,0.0004997611673450517,0.0017657378279122026
1558,15580.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4514.634095109619,251.62812415515702,251.62812415515702,0.0004997611673450517,0.0017657378279122026
1559,15590.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4469.118461756782,251.6281241571415,251.6281241571415,0.0004997611673450517,0.0017657378279122026
1560,15600.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4424.089935163173,251.62812415905412,251.62812415905412,0.0004997611673450517,0.0017657378279122026
1561,15610.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4379.5432898418585,251.6281241608975,251.6281241608975,0.0004997611673450517,0.0017657378279122026
1562,15620.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4335.473356499299,251.62812416267414,251.62812416267414,0.0004997611673450517,0.0017657378279122026
1563,15630.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4291.875021429575,251.62812416438646,251.62812416438646,0.0004997611673450517,0.0017657378279122026
1564,15640.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4248.743225915154,251.62812416603683,251.62812416603683,0.0004997611673450517,0.0017657378279122026
1565,15650.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4206.072965634139,251.6281241676274,251.6281241676274,0.0004997611673450517,0.0017657378279122026
1566,15660.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4163.8592900739195,251.62812416916043,251.62812416916043,0.0004997611673450517,0.0017657378279122026
1567,15670.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4122.097301951152,251.628124170638,251.628124170638,0.0004997611673450517,0.0017657378279122026
1568,15680.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4080.782156638022,251.62812417206203,251.62812417206203,0.0004997611673450517,0.0017657378279122026
1569,15690.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,4039.909061594696,251.62812417343457,251.62812417343457,0.0004997611673450517,0.0017657378279122026
1570,15700.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3999.473275807905,251.62812417475755,251.62812417475755,0.0004997611673450517,0.0017657378279122026
1571,15710.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3959.470109235597,251.62812417603254,251.62812417603254,0.0004997611673450517,0.0017657378279122026
1572,15720.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3919.894922257599,251.6281241772614,251.6281241772614,0.0004997611673450517,0.0017657378279122026
1573,15730.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3880.743125132189,251.62812417844583,251.62812417844583,0.0004997611673450517,0.0017657378279122026
1574,15740.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3842.010177458573,251.6281241795874,251.6281241795874,0.0004997611673450517,0.0017657378279122026
1575,15750.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3803.6915876451367,251.62812418068773,251.62812418068773,0.0004997611673450517,0.0017657378279122026
1576,15760.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3765.782912383469,251.62812418174823,251.62812418174823,0.0004997611673450517,0.0017657378279122026
1577,15770.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3728.279756128046,251.6281241827704,251.6281241827704,0.0004997611673450517,0.0017657378279122026
1578,15780.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3691.177770581551,251.62812418375557,251.62812418375557,0.0004997611673450517,0.0017657378279122026
1579,15790.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3654.47265418575,251.62812418470511,251.62812418470511,0.0004997611673450517,0.0017657378279122026
1580,15800.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3618.1601516178607,251.62812418562038,251.62812418562038,0.0004997611673450517,0.0017657378279122026
1581,15810.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3582.236053292372,251.62812418650253,251.62812418650253,0.0004997611673450517,0.0017657378279122026
1582,15820.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3546.696194868236,251.6281241873528,251.6281241873528,0.0004997611673450517,0.0017657378279122026
1583,15830.0,251.6,0.0,0,3.168807700000001,0.0005275711034522981,4.565228852811122e-06,0.0004997611673450517,0.9900545628850693,3511.5364567613906,251.6281241881723,251.6281241881723,0.0004997611673450517,0.0017657378279122026
